n_users,n_items,n_inter,sparsity,kg_entities,kg_relations,kg_triples,kg_items,cpu_cores,ram_size,is_gpu,model_name,model_type,real_value,predicted_value,abs_error,percentage_error,class
19841.0,24878.0,218457.0,0.9995574249320202,32907.0,5.0,29822.0,816701.0,4.0,27.40580368041992,1.0,14.0,1.0,0.0099333789117285,0.0129409422757662,0.0030075633640377,30.277344605134022,0
50000.0,10000.0,7053774.0,0.985892452,175646.0,31.0,521125.0,10601.0,4.0,27.40580368041992,1.0,13.0,0.0,0.0062963690770045,0.0391607942099979,0.0328644251329934,521.9583657035034,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,27.40581512451172,1.0,19.0,0.0,0.0012333895610152,0.0031659040117723,0.0019325144507571,156.68321768237382,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,2.0,0.0,1.886185617431386e-05,0.0006876032015843,0.00066874134541,3545.469434343185,0
19841.0,33653.0,440620.0,0.9993401019218888,42031.0,5.0,38491.0,816701.0,4.0,27.40580368041992,1.0,1.0,0.0,0.0154964349140645,0.0121616545326555,0.0033347803814089,21.51966177964155,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,16.0,0.0,2.0,0.0,0.003052179671739,0.0066680825125078,0.0036159028407688,118.4695276706515,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,8.0,0.0,0.0001443762335306,0.0008935403524223,0.0007491641188917,518.897120787495,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,4.0,1.0,0.0002230861161952,0.0013447010505695,0.0011216149343743,502.7721821079112,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,33.0,0.0,0.0019339048033318,0.0094071507759022,0.0074732459725704,386.43298055288176,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,27.40581512451172,1.0,23.0,0.0,0.0048342699904592,0.0058586495716551,0.0010243795811959,21.18995387551075,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,37.0,0.0,0.0001443816044933,0.0011774307227618,0.0010330491182685,715.4991260098116,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,26.0,0.0,0.000869290275862,0.0099595910123583,0.0090903007364963,1045.7152218207348,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,21.0,1.0,0.000884082383467,0.0005844296719513,0.0002996527115156,33.89420682047027,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,12.0,64.0,1.0,12.0,0.0,0.0358992047603653,0.0014529059042275,0.0344462988561377,95.95281869354484,1
19841.0,38932.0,667850.0,0.9991354130849344,47308.0,5.0,43559.0,816701.0,4.0,27.40580368041992,1.0,19.0,0.0,0.0073710742696559,0.0208976348690691,0.0135265605994132,183.50867328928345,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,18.0,0.0,0.0001472767564398,0.0006325570630918,0.000485280306652,329.5023046290367,0
19841.0,42457.0,900212.0,0.9989313587429705,50665.0,5.0,46827.0,816701.0,4.0,27.40580368041992,1.0,16.0,1.0,0.0282894337182364,0.0183818465372076,0.0099075871810287,35.02221811757925,0
19841.0,24878.0,218457.0,0.9995574249320202,32907.0,5.0,29822.0,816701.0,4.0,27.40580368041992,1.0,1.0,0.0,0.0037236591835032,0.0139663829582643,0.0102427237747611,275.0714625049236,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,16.0,0.0,32.0,0.0,0.0004991012969557,0.0074282762980386,0.0069291750010829,1388.330393719251,0
19841.0,42457.0,900212.0,0.9989313587429705,50665.0,5.0,46827.0,816701.0,4.0,27.40580368041992,1.0,14.0,1.0,0.0276703209113942,0.0180840192067624,0.0095863017046317,34.6447073574931,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,14.0,1.0,0.0125717935333115,0.0141048550702555,0.001533061536944,12.19445366233494,0
19841.0,42457.0,900212.0,0.9989313587429705,50665.0,5.0,46827.0,816701.0,4.0,27.40580368041992,1.0,4.0,1.0,0.0154771129904284,0.0142683884441698,0.0012087245462585,7.8097546164204505,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,29.0,0.0,0.0195372344121278,0.0005349844580796,0.0190022499540481,97.2617185892618,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,27.40581512451172,1.0,38.0,0.0,0.0098821919181708,0.0095514729925893,0.0003307189255814,3.3466150862068904,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,27.40581512451172,1.0,1.0,0.0,0.0041618573394687,0.0044711810558478,0.0003093237163791,7.432347895389781,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,10.0,0.0,2.620480647359417e-05,0.0008204784846878,0.0007942736782143,3031.022873665062,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,1.0,0.0,7.977085378336526e-05,0.00073222545408,0.0006524546002967,817.9110155553667,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,0.0,0.0,0.0012772226795018,0.0065607974723421,0.0052835747928403,413.67686916593806,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,16.0,0.0,38.0,0.0,0.016459700262951,0.0089899489233338,0.0074697513396171,45.38206176470155,0
