n_users,n_items,n_inter,sparsity,kg_entities,kg_relations,kg_triples,kg_items,cpu_cores,ram_size,is_gpu,model_name,model_type,real_value,predicted_value,abs_error,percentage_error,class
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,28.0,0.0,0.0116710025196184,0.0096106050042816,0.0020603975153367,17.65398912281401,0
50000.0,10000.0,7053774.0,0.985892452,175646.0,31.0,521125.0,10601.0,4.0,27.40580368041992,1.0,13.0,0.0,0.0062963690770045,0.1656523873518869,0.1593560182748824,2530.919269915101,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,8.0,0.0,0.002014632409835,0.0173100799586328,0.0152954475487978,759.2177845511038,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,4.0,16.0,0.0,32.0,0.0,0.0024164937124193,0.0653321912745543,0.062915697562135,2603.594507148387,0
19841.0,38932.0,667850.0,0.9991354130849344,47308.0,5.0,43559.0,816701.0,4.0,27.40580368041992,1.0,4.0,1.0,0.0174549949993273,0.0526144529939146,0.0351594579945873,201.4292069172312,0
19841.0,24878.0,218457.0,0.9995574249320202,32907.0,5.0,29822.0,816701.0,4.0,27.40580368041992,1.0,28.0,0.0,0.0122095916401179,0.0138332757861391,0.0016236841460212,13.29843121604661,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,4.0,16.0,0.0,1.0,0.0,0.0201662448492619,0.0287516922183244,0.0085854473690625,42.573356781279095,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,19.0,0.0,0.0001047998193887,0.0007268403928743,0.0006220405734856,593.5511884600774,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,30.0,0.0,0.0029138749130694,0.0095763289728689,0.0066624540597995,228.64584989276491,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,12.0,64.0,1.0,8.0,0.0,0.0023442174267624,0.0062946036298341,0.0039503862030717,168.51620323152463,0
19841.0,24878.0,218457.0,0.9995574249320202,32907.0,5.0,29822.0,816701.0,4.0,27.40580368041992,1.0,16.0,1.0,0.0101843961259433,0.0128423543618257,0.0026579582358824,26.098339096529088,0
19841.0,33653.0,440620.0,0.9993401019218888,42031.0,5.0,38491.0,816701.0,4.0,27.40580368041992,1.0,4.0,1.0,0.0108744977912786,0.0147152289642929,0.0038407311730143,35.31869927910278,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,12.0,64.0,1.0,27.0,0.0,0.0032678283057511,0.0023415415305295,0.0009262867752215,28.34563779227311,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,27.40581512451172,1.0,11.0,0.0,0.0073960062726063,0.0025610743584169,0.0048349319141893,65.37219867021001,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,1.0,0.0,7.977085378336526e-05,0.001502210281729,0.0014224394279456,1783.1568304491032,0
50000.0,10000.0,7053774.0,0.985892452,175646.0,31.0,521125.0,10601.0,4.0,27.40580368041992,1.0,20.0,0.0,1.080810685313301,0.1683531463732026,0.9124575389400984,84.42343801177344,2
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,12.0,64.0,1.0,22.0,0.0,0.0084669576592317,0.0024447995405838,0.0060221581186478,71.12540727166385,0
50000.0,10000.0,7053774.0,0.985892452,175646.0,31.0,521125.0,10601.0,4.0,27.40580368041992,1.0,14.0,1.0,0.1170922317186383,0.1998296395989678,0.0827374078803295,70.66003155456103,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,31.0,0.0,0.00018088501885,0.0092402552952267,0.0090593702763767,5008.358532935962,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,26.0,0.0,2.181387774802802e-05,0.0008291578582977,0.0008073439805497,3701.056684535164,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,24.0,0.0,0.001511211834572,0.0082588018068939,0.0067475899723219,446.5019276554923,0
19841.0,24878.0,218457.0,0.9995574249320202,32907.0,5.0,29822.0,816701.0,4.0,27.40580368041992,1.0,23.0,0.0,0.0086460364043928,0.0129059132397258,0.004259876835333,49.26970736751352,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,12.0,64.0,1.0,13.0,0.0,9.905855081372616e-05,0.0085006604287397,0.008401601877926,8481.45042392633,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,28.0,0.0,0.0005805171640814,0.0007667232170646,0.0001862060529832,32.07589103379117,0
19841.0,24878.0,218457.0,0.9995574249320202,32907.0,5.0,29822.0,816701.0,4.0,27.40580368041992,1.0,3.0,1.0,0.0030457506827599,0.0113864398871388,0.0083406892043789,273.84674824470545,0
19841.0,33653.0,440620.0,0.9993401019218888,42031.0,5.0,38491.0,816701.0,4.0,27.40580368041992,1.0,6.0,0.0,0.1983365734519973,0.0605387310310743,0.1377978424209229,69.47676871823829,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,12.0,64.0,1.0,16.0,1.0,0.0009555855549411,0.0036192746638445,0.0026636891089034,278.74941130390107,0
19841.0,24878.0,218457.0,0.9995574249320202,32907.0,5.0,29822.0,816701.0,4.0,27.40580368041992,1.0,13.0,0.0,0.0018916251934394,0.0118314714252943,0.0099398462318549,525.4659467598902,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,4.0,27.40581512451172,1.0,23.0,0.0,0.0109253522958754,0.0078118650509503,0.003113487244925,28.49782012155763,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,13.0,0.0,0.0002843587192332,0.010437217850495,0.0101528591312618,3570.440589492035,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,12.0,64.0,1.0,21.0,1.0,0.0049659042881306,0.0034124368850839,0.0015534674030466,31.28266903491726,0
19841.0,24878.0,218457.0,0.9995574249320202,32907.0,5.0,29822.0,816701.0,4.0,27.40580368041992,1.0,34.0,1.0,0.0045534510547537,0.0140974090391575,0.0095439579844038,209.59834353419046,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,4.0,16.0,0.0,32.0,0.0,0.0004991012969557,0.0114840985688672,0.0109849972719115,2200.955465136088,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,27.0,0.0,0.0008683022846094,0.0007685449495842,9.975733502514112e-05,11.48877951760961,0
50000.0,10000.0,7053774.0,0.985892452,175646.0,31.0,521125.0,10601.0,4.0,27.40580368041992,1.0,3.0,1.0,0.0477552331907504,0.0985960578483461,0.0508408246575957,106.46126353214629,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,13.0,0.0,3.871514623914284e-05,0.0011545636116125,0.0011158484653734,2882.2013443546593,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,12.0,0.0,0.0177156633666317,0.003261047804299,0.0144546155623326,81.59229074965717,0
23679.0,4414.0,1048575.0,0.9899676237184808,0.0,0.0,0.0,0.0,12.0,64.0,1.0,38.0,0.0,0.000672918639904,0.0015302667881221,0.0008573481482181,127.407400743193,0
19841.0,38932.0,667850.0,0.9991354130849344,47308.0,5.0,43559.0,816701.0,4.0,27.40580368041992,1.0,13.0,0.0,0.005500647685646,0.0324097684940834,0.0269091208084374,489.19913337945803,0
19841.0,42457.0,900212.0,0.9989313587429705,50665.0,5.0,46827.0,816701.0,4.0,27.40580368041992,1.0,14.0,1.0,0.0276703209113942,0.0277018311382005,3.1510226806322206e-05,0.113877344998,0
19841.0,42457.0,900212.0,0.9989313587429705,50665.0,5.0,46827.0,816701.0,4.0,27.40580368041992,1.0,34.0,1.0,0.0219332975927383,0.0592277069367709,0.0372944093440326,170.0355780353798,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,4.0,16.0,0.0,19.0,0.0,0.0009542910479927,0.0081872900353123,0.0072329989873196,757.9447593618224,0
19841.0,42457.0,900212.0,0.9989313587429705,50665.0,5.0,46827.0,816701.0,4.0,27.40580368041992,1.0,13.0,0.0,0.0066549795939184,0.0269415410237476,0.0202865614298292,304.8328119348103,0
6040.0,3706.0,1000209.0,0.9553163743776872,79347.0,49.0,385923.0,3655.0,12.0,64.0,1.0,29.0,0.0,0.0195372344121278,0.0007374136085816,0.0187998208035461,96.22559880776208,0
19841.0,42457.0,900212.0,0.9989313587429705,50665.0,5.0,46827.0,816701.0,4.0,27.40580368041992,1.0,4.0,1.0,0.0154771129904284,0.0254281887981986,0.0099510758077702,64.29542650444117,0
22155.0,54458.0,1465871.0,0.9987850390735068,26315.0,16.0,96476.0,11446.0,4.0,16.0,0.0,36.0,0.0,0.0678963525649027,0.0889095503247708,0.0210131977598681,30.94893461291821,0
